100 10000
31 12 5872.5
31 13 8993.8
31 14 50703.4
31 15 36114.4
31 16 28944.8
31 17 5491.2
31 18 27083.9
31 19 5953.7
31 20 6179.3
31 21 4509.8
31 22 46210.8
31 23 11006.3
31 24 39735.8
31 25 13969.9
31 26 47242.9
31 27 41844.8
31 28 25989.9
31 29 10436.4
31 30 5946.2
31 31 0.0
31 32 30114.7
31 33 66183.5
31 34 1598.0
31 35 39627.7
31 36 30200.7
31 37 5581.2
31 38 69247.2
31 39 24280.2
31 40 40959.2
31 41 30376.1
31 42 6206.3
31 43 5750.2
31 44 34755.1
31 45 31887.5
31 46 30524.3
31 47 6394.1
31 48 70319.6
31 49 32163.0
31 50 45809.8
31 51 52370.8
31 52 31598.5
31 53 23574.5
31 54 13483.7
31 55 35209.2
31 56 31002.9
31 57 42323.6
31 58 28077.6
31 59 48000.6
31 60 17984.6
31 61 23946.4
31 62 20094.3
31 63 18962.0
31 64 6494.1
31 65 30009.7
31 66 21851.0
31 67 65447.6
31 68 10053.4
31 69 29857.5
31 70 32784.7
31 71 8293.6
31 72 53816.9
31 73 19947.5
31 74 775.6
31 75 3814.3
31 76 28695.4
31 77 30936.1
31 78 10844.6
31 79 36125.4
31 80 5010.9
31 81 29835.0
31 82 29087.7
31 83 14207.1
31 84 26630.2
31 85 1301.8
31 86 24366.5
31 87 48326.5
31 88 15578.7
31 89 10871.8
31 90 11802.4
31 91 4636.6
31 92 36257.0
31 93 42011.1
31 94 29231.8
31 95 19687.5
31 96 2125.7
31 97 21144.7
31 98 48098.8
31 99 55423.9
32 0 49282.0
32 1 35863.2
32 2 24174.8
32 3 68844.9
32 4 24965.3
32 5 62989.3
32 6 58638.5
32 7 29156.9
32 8 25895.0
32 9 41733.9
32 10 32177.9
32 11 106976.0
32 12 28209.3
32 13 28371.8
32 14 24209.1
32 15 48907.6
32 16 34466.9
32 17 34715.7
32 18 14683.8
32 19 31497.2
32 20 26788.0
32 21 31937.6
32 22 48770.9
32 23 32659.7
32 24 10890.8
32 25 23619.2
32 26 20748.6
32 27 71069.3
32 28 27463.8
32 29 38222.7
32 30 29302.7
32 31 30114.7
32 32 0.0
32 33 95408.1
32 34 29753.1
32 35 69742.4
32 36 59425.2
32 37 30531.5
32 38 98471.8
32 39 15921.3
32 40 70183.7
32 41 26823.8
32 42 25984.1
32 43 34974.7
32 44 19849.5
32 45 6526.8
32 46 51065.7
32 47 27002.8
32 48 99544.2
32 49 50949.1
32 50 18246.6
32 51 81595.3
32 52 60823.1
32 53 18273.8
32 54 35137.2
32 55 55130.3
32 56 60227.4
32 57 71548.2
32 58 57302.1
32 59 22343.1
32 60 38526.1
32 61 26685.4
32 62 47180.2
32 63 45404.2
32 64 35639.7
32 65 58661.6
32 66 50519.4
32 67 94672.1
32 68 29372.6
32 69 59082.1
32 70 61127.3
32 71 32008.0
32 72 74878.5
32 73 50062.2
32 74 30443.4
32 75 28564.5
32 76 57919.9
32 77 6526.8
32 78 20842.2
32 79 56959.7
32 80 29841.1
32 81 59059.5
32 82 23922.7
32 83 44321.8
32 84 11229.7
32 85 29762.6
32 86 42241.5
32 87 77551.1
32 88 40779.3
32 89 22134.5
32 90 39230.2
32 91 34751.2
32 92 58394.5
32 93 58727.3
32 94 25552.0
32 95 49802.2
32 96 28363.6
32 97 40262.9
32 98 78213.5
32 99 84648.4
33 0 50660.2
33 1 62651.9
33 2 85784.1
33 3 70113.4
33 4 91461.1
33 5 37645.8
33 6 39290.8
33 7 72964.4
33 8 73386.3
33 9 72760.3
33 10 69929.7
33 11 15732.0
33 12 70667.7
33 13 72764.9
33 14 115788.4
33 15 75945.7
33 16 79733.4
33 17 61565.7
33 18 91960.0
33 19 67669.7
33 20 72243.8
33 21 65654.9
33 22 90457.5
33 23 69438.6
33 24 105029.2
33 25 78375.3
33 26 112327.8
33 27 37511.0
33 28 82662.7
33 29 62556.5
33 30 70326.5
33 31 66183.6
33 32 95408.1
33 33 0.0
33 34 66037.9
33 35 31407.1
33 36 38781.4
33 37 68811.8
33 38 9481.1
33 39 89679.2
33 40 33901.0
33 41 86203.3
33 42 72270.7
33 43 61824.7
33 44 99160.5
33 45 97180.9
33 46 59868.1
33 47 72458.6
33 48 13578.0
33 49 62366.7
33 50 111103.2
33 51 15085.6
33 52 40167.1
33 53 87979.9
33 54 68922.5
33 55 63636.8
33 56 40471.6
33 57 27694.8
33 58 44830.2
33 59 112876.8
33 60 65352.0
33 61 79625.4
33 62 58179.4
33 63 56923.4
33 64 62568.7
33 65 48692.0
33 66 56825.7
33 67 10055.8
33 68 73464.0
33 69 38323.4
33 70 56094.6
33 71 70293.7
33 72 55581.8
33 73 49084.7
33 74 65675.7
33 75 68644.9
33 76 38979.1
33 77 96229.5
33 78 76120.1
33 79 62911.2
33 80 68241.5
33 81 38024.4
33 82 86347.0
33 83 56059.1
33 84 91506.4
33 85 67101.9
33 86 70789.9
33 87 36621.5
33 88 61151.5
33 89 76165.2
33 90 64761.3
33 91 63252.4
33 92 61882.8
33 93 69212.9
33 94 86795.4
33 95 49066.8
33 96 67044.4
33 97 67983.2
33 98 28270.0
33 99 18448.0
34 0 20430.7
34 1 6493.1
34 2 29196.0
34 3 49780.0
34 4 34873.0
34 5 33619.1
34 6 29268.3
34 7 10450.0
34 8 7934.5
34 9 26756.6
34 10 14006.7
34 11 77605.9
34 12 5136.3
34 13 9664.9
34 14 50176.0
34 15 36844.0
34 16 28208.6
34 17 5345.6
34 18 26347.6
34 19 4531.5
34 20 6792.0
34 21 3087.5
34 22 46940.4
34 23 11735.9
34 24 39374.3
34 25 13233.7
34 26 46715.4
34 27 41699.2
34 28 25253.7
34 29 9372.6
34 30 5210.0
34 31 1598.0
34 32 29753.1
34 33 66037.9
34 34 0.0
34 35 40891.1
34 36 30055.0
34 37 4845.0
34 38 69101.6
34 39 24892.9
34 40 40813.6
34 41 31047.2
34 42 6818.9
34 43 5604.6
34 44 34018.9
34 45 31525.9
34 46 29647.1
34 47 7006.8
34 48 70174.0
34 49 31426.8
34 50 45448.3
34 51 52225.1
34 52 31452.9
34 53 22838.3
34 54 14213.4
34 55 34472.9
34 56 30857.3
34 57 42178.0
34 58 27932.0
34 59 47264.4
34 60 17248.4
34 61 23210.2
34 62 21357.7
34 63 17898.2
34 64 6348.5
34 65 31273.1
34 66 23114.4
34 67 65302.0
34 68 10724.6
34 69 29711.9
34 70 34048.1
34 71 7557.3
34 72 52753.1
34 73 21210.9
34 74 1170.8
34 75 3078.1
34 76 28549.7
34 77 30574.5
34 78 10465.2
34 79 36855.1
34 80 4274.7
34 81 29689.4
34 82 29758.8
34 83 15470.5
34 84 25894.0
34 85 2156.3
34 86 25096.1
34 87 48180.9
34 88 16308.3
34 89 10510.2
34 90 10380.1
34 91 5900.0
34 92 37520.4
34 93 41274.8
34 94 29844.5
34 95 20950.9
34 96 1389.5
34 97 20408.5
34 98 49362.2
34 99 55278.3
35 0 20464.4
35 1 38945.9
35 2 55588.3
35 3 66021.3
35 4 61265.3
35 5 20809.2
35 6 24056.3
35 7 42768.6
35 8 46949.5
35 9 42564.5
35 10 51133.2
35 11 45787.9
35 12 45450.8
35 13 42569.1
35 14 90331.1
35 15 45750.0
35 16 64361.7
35 17 37839.6
35 18 66662.1
35 19 43832.1
35 20 45807.0
35 21 42025.1
35 22 60261.7
35 23 39242.8
35 24 78997.7
35 25 53548.2
35 26 86870.6
35 27 35377.1
35 28 65148.9
35 29 38922.4
35 30 45524.5
35 31 39627.7
35 32 69742.4
35 33 31407.1
35 34 40891.1
35 35 0.0
35 36 26485.8
35 37 44974.2
35 38 32873.1
35 39 59483.4
35 40 32008.4
35 41 56007.5
35 42 45833.9
35 43 38098.6
35 44 74333.3
35 45 70787.8
35 46 47646.1
35 47 46021.8
35 48 42858.0
35 49 50144.7
35 50 84932.9
35 51 18044.4
35 52 27945.1
35 53 63152.7
35 54 38726.7
35 55 51414.8
35 56 21386.7
35 57 24020.6
35 58 32336.5
35 59 87578.9
35 60 49398.5
35 61 62690.1
35 62 27983.6
35 63 42953.8
35 64 38842.6
35 65 18496.3
35 66 26629.9
35 67 28420.8
35 68 43268.2
35 69 25191.7
35 70 26073.5
35 71 46336.9
35 72 53530.3
35 73 21770.6
35 74 39988.1
35 75 43392.5
35 76 26119.4
35 77 68747.5
35 78 50472.3
35 79 32890.2
35 80 44403.9
35 81 24892.8
35 82 56151.2
35 83 25863.3
35 84 66208.5
35 85 40524.4
35 86 40594.1
35 87 41097.1
35 88 30955.7
35 89 50499.5
35 90 41931.0
35 91 35431.6
35 92 31861.8
35 93 58500.9
35 94 56599.5
35 95 21752.7
35 96 41703.9
35 97 52611.5
35 98 8672.9
35 99 17046.2
36 0 25715.3
36 1 26669.1
36 2 58577.5
36 3 39535.5
36 4 64254.5
36 5 6780.3
36 6 4838.2
36 7 39831.5
36 8 37403.4
36 9 49031.2
36 10 31537.2
36 11 49174.9
36 12 34684.8
36 13 39046.5
36 14 79805.5
36 15 54674.4
36 16 41341.0
36 17 25582.8
36 18 55976.0
36 19 31686.8
36 20 36260.9
36 21 29672.0
36 22 69186.1
36 23 39098.2
36 24 69046.3
36 25 40059.4
36 26 76345.0
36 27 11644.1
36 28 44270.4
36 29 26079.5
36 30 34343.7
36 31 30200.7
36 32 59425.2
36 33 38781.4
36 34 30055.0
36 35 26485.8
36 36 0.0
36 37 32829.0
36 38 45079.9
36 39 54361.8
36 40 12221.8
36 41 59772.8
36 42 36287.9
36 43 25841.8
36 44 60844.6
36 45 61198.0
36 46 21160.3
36 47 36475.7
36 48 41743.0
36 49 23658.9
36 50 75120.3
36 51 27592.6
36 52 1459.3
36 53 49663.9
36 54 41506.8
36 55 24928.9
36 56 7927.2
36 57 13691.6
36 58 6503.5
36 59 76894.0
36 60 26959.6
36 61 41233.1
36 62 34711.9
36 63 18531.0
36 64 26585.8
36 65 34975.3
36 66 33322.2
36 67 41280.3
36 68 40106.1
36 69 1970.5
36 70 42552.6
36 71 34313.8
36 72 27598.1
36 73 21782.7
36 74 29692.8
36 75 32662.0
36 76 1703.1
36 77 60246.6
36 78 40137.3
36 79 48568.3
36 80 32258.6
36 81 1852.7
36 82 59140.4
36 83 30190.9
36 84 55523.6
36 85 31119.0
36 86 47370.7
36 87 18125.9
36 88 34721.0
36 89 40182.3
36 90 26368.9
36 91 29692.6
36 92 48290.6
36 93 32015.1
36 94 59313.4
36 95 21764.8
36 96 31061.6
36 97 29590.9
36 98 31056.7
36 99 34493.7
37 0 24699.0
37 1 9267.0
37 2 32949.5
37 3 46402.0
37 4 38590.9
37 5 36393.1
37 6 32042.2
37 7 14203.5
37 8 9842.8
37 9 30510.1
37 10 10628.7
37 11 80379.8
37 12 2491.1
37 13 13418.4
37 14 47679.3
37 15 40597.5
37 16 24830.6
37 17 8119.5
37 18 23851.0
37 19 3595.2
37 20 9398.7
37 21 4413.3
37 22 50693.9
37 23 15489.3
37 24 40152.6
37 25 10198.8
37 26 44218.7
37 27 44473.1
37 28 22218.8
37 29 10698.4
37 30 2184.6
37 31 5581.2
37 32 30531.5
37 33 68811.8
37 34 4845.0
37 35 44974.2
37 36 32829.0
37 37 0.0
37 38 71875.5
37 39 26710.3
37 40 43587.5
37 41 34800.7
37 42 8636.3
37 43 8378.5
37 44 30984.0
37 45 32304.3
37 46 26410.0
37 47 9613.5
37 48 72947.9
37 49 28048.8
37 50 46226.6
37 51 54999.1
37 52 34226.8
37 53 19803.4
37 54 17966.8
37 55 31094.9
37 56 33631.2
37 57 44951.9
37 58 30023.4
37 59 44767.7
37 60 13870.4
37 61 20175.3
37 62 25626.0
37 63 19224.0
37 64 8115.3
37 65 35541.4
37 66 27382.7
37 67 68075.9
37 68 14478.0
37 69 32485.8
37 70 38316.4
37 71 4179.3
37 72 50440.3
37 73 24694.6
37 74 5535.3
37 75 2281.2
37 76 31323.7
37 77 31352.9
37 78 10684.0
37 79 40608.5
37 80 786.2
37 81 32463.3
37 82 33088.4
37 83 19738.8
37 84 23397.3
37 85 5909.8
37 86 28849.6
37 87 50954.8
37 88 20061.8
37 89 11288.6
37 90 11705.9
37 91 10168.3
37 92 41771.8
37 93 37896.8
37 94 31752.8
37 95 24434.6
37 96 3458.1
37 97 17030.5
37 98 53630.5
37 99 58052.2
38 0 53337.5
38 1 65715.6
38 2 88461.4
38 3 78286.1
38 4 94138.4
38 5 41781.7
38 6 43426.7
38 7 75641.6
38 8 76450.0
38 9 75437.6
38 10 76011.1
38 11 18443.4
38 12 73731.4
38 13 75442.2
38 14 118852.1
38 15 78488.0
38 16 86032.0
38 17 64629.4
38 18 95023.7
38 19 70733.4
38 20 75307.5
38 21 68718.6
38 22 92999.8
38 23 72115.8
38 24 108092.9
38 25 81439.0
38 26 115391.5
38 27 45683.7
38 28 88961.2
38 29 65620.2
38 30 73390.2
38 31 69247.3
38 32 98471.8
38 33 9481.1
38 34 69101.6
38 35 32873.1
38 36 45080.0
38 37 71875.5
38 38 0.0
38 39 92356.5
38 40 42073.8
38 41 88880.6
38 42 75334.4
38 43 64888.4
38 44 102224.2
38 45 100244.6
38 46 66240.2
38 47 75522.3
38 48 21728.4
38 49 68738.8
38 50 114166.9
38 51 18180.2
38 52 46539.2
38 53 91043.6
38 54 71599.8
38 55 70008.9
38 56 43535.3
38 57 35867.5
38 58 50949.4
38 59 115940.5
38 60 71650.5
38 61 85924.0
38 62 60856.6
38 63 63221.9
38 64 65632.4
38 65 51234.3
38 66 59503.0
38 67 7806.5
38 68 76141.3
38 69 43785.9
38 70 57560.5
38 71 73357.4
38 72 63754.6
38 73 52148.4
38 74 68739.4
38 75 71708.6
38 76 44713.5
38 77 99293.2
38 78 79183.8
38 79 64377.1
38 80 71305.2
38 81 43486.9
38 82 89024.3
38 83 58736.4
38 84 94570.1
38 85 70165.6
38 86 73467.2
38 87 44794.3
38 88 63828.8
38 89 79228.9
38 90 68628.8
38 91 66316.1
38 92 63348.8
38 93 77095.0
38 94 89472.7
38 95 52130.5
38 96 70108.1
38 97 74281.8
38 98 29519.9
38 99 17723.0
39 0 39023.0
39 1 30799.8
39 2 9779.8
39 3 72026.2
39 4 13978.2
39 5 57925.9
39 6 53575.1
39 7 20672.9
39 8 17984.8
39 9 28841.1
39 10 35290.8
39 11 101912.6
39 12 25508.9
39 13 19887.8
39 14 36230.7
39 15 34512.6
39 16 42141.3
39 17 29652.3
39 18 25842.2
39 19 27676.0
39 20 18877.9
39 21 27584.3
39 22 34375.9
39 23 24175.7
39 24 21980.8
39 25 26732.1
39 26 32684.3
39 27 66005.9
39 28 35138.2
39 29 33869.4
39 30 26511.0
39 31 24280.2
39 32 15921.3
39 33 89679.2
39 34 24892.9
39 35 59483.4
39 36 54361.8
39 37 26710.3
39 38 92356.6
39 39 0.0
39 40 65120.3
39 41 12428.9
39 42 18073.9
39 43 29911.3
39 44 31988.3
39 45 12416.5
39 46 52034.2
39 47 19092.7
39 48 94480.8
39 49 53673.0
39 50 27916.0
39 51 75866.4
39 52 55759.7
39 53 26764.9
39 54 22978.7
39 55 56719.1
39 56 55164.0
39 57 66484.8
39 58 52238.7
39 59 36101.6
39 60 39494.6
39 61 34359.8
39 62 35080.8
39 63 42395.0
39 64 30655.3
39 65 46562.1
39 66 38419.9
39 67 87904.3
39 68 20888.6
39 69 54018.7
39 70 48234.5
39 71 29803.5
39 72 76064.4
39 73 42587.0
39 74 25041.0
39 75 24743.3
39 76 52856.5
39 77 12018.0
39 78 20853.0
39 79 44066.9
39 80 26019.9
39 81 53996.1
39 82 9527.7
39 83 33620.2
39 84 22388.1
39 85 23928.2
39 86 29348.7
39 87 72487.7
39 88 28948.2
39 89 17843.2
39 90 34876.9
39 91 28916.8
39 92 45501.7
39 93 63521.0
39 94 10926.0
39 95 42233.2
39 96 24136.1
39 97 42654.7
39 98 67954.5
39 99 76529.6
40 0 36003.0
40 1 37427.6
40 2 69336.0
40 3 37739.9
40 4 75013.0
40 5 13538.3
40 6 14543.3
40 7 50590.0
40 8 48162.0
40 9 59318.9
40 10 43370.0
40 11 43055.6
40 12 45443.3
40 13 49805.0
40 14 90564.1
40 15 64962.0
40 16 52666.5
40 17 36341.4
40 18 66735.7
40 19 42445.4
40 20 47019.4
40 21 40430.5
40 22 79473.8
40 23 49856.7
40 24 79804.8
40 25 51892.1
40 26 87103.5
40 27 5137.5
40 28 56103.1
40 29 37298.7
40 30 45102.2
40 31 40959.2
40 32 70183.7
40 33 33901.0
40 34 40813.6
40 35 32008.4
40 36 12221.8
40 37 43587.5
40 38 42073.8
40 39 65120.3
40 40 0.0
40 41 70060.5
40 42 47046.4
40 43 36600.4
40 44 72677.3
40 45 71956.5
40 46 30820.1
40 47 47234.2
40 48 35555.0
40 49 33318.7
40 50 85878.8
40 51 25608.0
40 52 13607.4
40 53 61496.7
40 54 52265.3
40 55 32846.1
40 56 16544.5
40 57 8095.8
40 58 18270.5
40 59 87652.5
40 60 38792.3
40 61 53065.8
40 62 44999.6
40 63 30363.7
40 64 37344.3
40 65 41733.3
40 66 43609.9
40 67 39349.7
40 68 50864.6
40 69 12448.2
40 70 49310.6
40 71 45072.3
40 72 23208.3
40 73 32070.4
40 74 40451.3
40 75 43420.5
40 76 12419.4
40 77 71005.1
40 78 50895.8
40 79 56127.2
40 80 43017.2
40 81 12330.4
40 82 69898.9
40 83 40478.6
40 84 66282.1
40 85 41877.5
40 86 57658.4
40 87 10761.7
40 88 45008.7
40 89 50940.8
40 90 38201.6
40 91 40451.2
40 92 55098.9
40 93 36839.4
40 94 70071.9
40 95 32052.5
40 96 41820.1
40 97 41174.1
40 98 36579.3
40 99 34998.6
41 0 35547.1
41 1 36866.8
41 2 2649.1
41 3 79735.7
41 4 7817.7
41 5 57509.2
41 6 57486.9
41 7 20983.3
41 8 26277.8
41 9 19035.6
41 10 43962.4
41 11 100228.3
41 12 34788.2
41 13 21897.6
41 14 44797.2
41 15 23473.0
41 16 54525.6
41 17 35719.3
41 18 38271.0
41 19 35338.0
41 20 28082.7
41 21 33921.6
41 22 23061.0
41 23 23428.5
41 24 30547.3
41 25 37854.3
41 26 41250.8
41 27 71416.9
41 28 47522.5
41 29 40206.7
41 30 35165.7
41 31 30376.1
41 32 26823.8
41 33 86203.3
41 34 31047.2
41 35 56007.5
41 36 59772.8
41 37 34800.7
41 38 88880.6
41 39 12428.9
41 40 70060.5
41 41 0.0
41 42 27353.2
41 43 35978.3
41 44 44417.2
41 45 20983.0
41 46 59743.8
41 47 28297.4
41 48 94618.4
41 49 61382.5
41 50 36482.5
41 51 72390.5
41 52 61170.7
41 53 39149.3
41 54 20934.8
41 55 64428.7
41 56 53516.0
41 57 67164.2
41 58 58305.7
41 59 44668.1
41 60 47204.1
41 61 46744.1
41 62 30812.2
41 63 48732.3
41 64 36722.2
41 65 41678.5
41 66 34353.2
41 67 84428.3
41 68 20324.4
41 69 59400.9
41 70 41357.2
41 71 37513.1
41 72 83587.2
41 73 39111.1
41 74 31003.7
41 75 33033.8
41 76 58238.7
41 77 21867.0
41 78 30132.2
41 79 36358.9
41 80 34230.4
41 81 59378.3
41 82 3211.9
41 83 30144.3
41 84 34816.9
41 85 29379.6
41 86 21068.3
41 87 77898.7
41 88 25472.3
41 89 27122.5
41 90 41214.2
41 91 32038.2
41 92 38071.6
41 93 71230.5
41 94 5514.1
41 95 38757.3
41 96 31345.2
41 97 50364.2
41 98 63838.4
41 99 73053.7
42 0 25373.5
42 1 12725.9
42 2 24704.2
42 3 53952.2
42 4 29954.6
42 5 39851.9
42 6 35501.1
42 7 7325.0
42 8 1206.5
42 9 26184.0
42 10 18178.9
42 11 83838.7
42 12 7435.0
42 13 6540.0
42 14 46572.8
42 15 36465.3
42 16 32380.8
42 17 11578.4
42 18 25503.1
42 19 9602.0
42 20 1081.7
42 21 9510.3
42 22 45093.5
42 23 10827.8
42 24 35605.2
42 25 15519.0
42 26 43112.3
42 27 47932.0
42 28 27539.0
42 29 15795.5
42 30 8437.1
42 31 6206.3
42 32 25984.1
42 33 72270.7
42 34 6818.9
42 35 45834.0
42 36 36287.9
42 37 8636.3
42 38 75334.5
42 39 18073.9
42 40 47046.4
42 41 27353.2
42 42 0.0
42 43 11837.4
42 44 33678.8
42 45 27682.5
42 46 33960.3
42 47 1296.4
42 48 76406.8
42 49 35599.0
42 50 41604.8
42 51 58458.0
42 52 37685.7
42 53 24418.5
42 54 13305.3
42 55 38645.2
42 56 37090.1
42 57 48410.8
42 58 34164.8
42 59 44424.5
42 60 21420.6
42 61 25495.5
42 62 25348.4
42 63 24321.0
42 64 12581.3
42 65 36215.9
42 66 28057.2
42 67 71534.8
42 68 7540.8
42 69 35944.7
42 70 38991.0
42 71 11729.6
42 72 57990.5
42 73 26153.7
42 74 6967.1
42 75 6669.3
42 76 34782.5
42 77 26731.1
42 78 9512.3
42 79 39081.8
42 80 7945.9
42 81 35922.2
42 82 24452.1
42 83 20413.4
42 84 25049.5
42 85 5854.2
42 86 24717.4
42 87 54413.7
42 88 18947.4
42 89 4869.3
42 90 16802.9
42 91 10842.8
42 92 40245.1
42 93 45447.1
42 94 23116.5
42 95 25893.7
42 96 6062.2
42 97 24580.7
42 98 54305.0
42 99 61511.1
43 0 19520.2
43 1 2144.9
43 2 34127.0
43 3 49277.2
43 4 39804.0
43 5 29405.9
43 6 25055.1
43 7 15381.0
43 8 12952.9
43 9 31347.8
43 10 16285.1
43 11 73392.7
43 12 10234.3
43 13 14596.0
43 14 55355.0
43 15 41435.2
43 16 30487.0
43 17 270.4
43 18 31526.7
43 19 7236.3
43 20 11810.4
43 21 4322.1
43 22 51531.6
43 23 16327.0
43 24 44595.9
43 25 17942.0
43 26 51894.5
43 27 37486.0
43 28 28789.4
43 29 6198.9
43 30 9893.2
43 31 5750.2
43 32 34974.7
43 33 61824.7
43 34 5604.6
43 35 38098.6
43 36 25841.8
43 37 8378.5
43 38 64888.4
43 39 29911.3
43 40 36600.4
43 41 35978.3
43 42 11837.4
43 43 0.0
43 44 38727.1
43 45 36747.5
43 46 26473.4
43 47 12025.2
43 48 65960.8
43 49 30924.0
43 50 50669.8
43 51 48011.9
43 52 27239.7
43 53 27546.5
43 54 18804.5
43 55 33970.1
43 56 26644.1
43 57 37964.8
43 58 23718.8
43 59 52443.4
43 60 19526.8
43 61 27756.6
43 62 22514.1
43 63 14724.5
43 64 744.0
43 65 32429.5
43 66 24270.8
43 67 61088.8
43 68 15655.6
43 69 25498.7
43 70 35204.5
43 71 9978.9
43 72 49579.4
43 73 17819.0
43 74 5242.3
43 75 8211.5
43 76 24336.5
43 77 35796.1
43 78 15686.8
43 79 38938.8
43 80 7808.2
43 81 25476.2
43 82 34689.9
43 83 16626.9
43 84 31073.1
43 85 6668.5
43 86 29687.3
43 87 43967.7
43 88 19485.3
43 89 15731.8
43 90 9207.5
43 91 8053.6
43 92 38676.8
43 93 40772.0
43 94 34862.9
43 95 17559.0
43 96 6611.1
43 97 22686.9
43 98 46771.5
43 99 51065.1
44 0 53872.9
44 1 39615.7
44 2 41768.1
44 3 62853.5
44 4 43003.8
44 5 66741.7
44 6 62390.9
44 7 38042.9
44 8 34037.9
44 9 52775.4
44 10 29438.4
44 11 109630.4
44 12 29031.0
44 13 37257.9
44 14 26780.2
44 15 63123.6
44 16 28475.4
44 17 38468.1
44 18 8175.7
44 19 33239.7
44 20 34712.8
44 21 34761.9
44 22 66364.2
44 23 41545.7
44 24 23203.2
44 25 20879.7
44 26 24642.9
44 27 70622.3
44 28 21056.9
44 29 41047.1
44 30 30124.5
44 31 34755.1
44 32 19849.5
44 33 99160.5
44 34 34018.9
44 35 74333.3
44 36 60844.5
44 37 30984.0
44 38 102224.2
44 39 31988.3
44 40 72677.3
44 41 44417.2
44 42 33678.8
44 43 38727.1
44 44 0.0
44 45 24565.2
44 46 47149.9
44 47 34927.6
44 48 102198.5
44 49 44957.7
44 50 30653.5
44 51 85347.7
44 52 61928.9
44 53 11562.8
44 54 44023.2
44 55 49138.8
44 56 63979.9
44 57 74147.1
44 58 55956.9
44 59 22398.9
44 60 35773.2
44 61 20693.9
44 62 54799.9
44 63 42664.7
44 64 38464.0
44 65 64715.3
44 66 56556.6
44 67 98424.6
44 68 38258.7
44 69 62157.9
44 70 67490.3
44 71 31467.5
44 72 69196.9
44 73 54653.1
44 74 34709.2
44 75 31108.0
44 76 60956.6
44 77 24565.2
44 78 24732.9
44 79 68001.1
44 80 31251.0
44 81 62135.3
44 82 41516.0
44 83 48912.7
44 84 9600.2
44 85 35083.7
44 86 53282.9
44 87 77333.2
44 88 49235.7
44 89 29592.2
44 90 38604.7
44 91 39342.2
44 92 69436.0
44 93 52735.9
44 94 41144.3
44 95 54393.1
44 96 32629.4
44 97 35306.6
44 98 82804.4
44 99 88400.9
45 0 50327.3
45 1 37636.1
45 2 18334.0
45 3 74664.0
45 4 19426.3
45 5 64762.1
45 6 60411.3
45 7 30281.4
45 8 27593.4
45 9 38214.5
45 10 36056.0
45 11 108748.8
45 12 30313.2
45 13 29496.4
45 14 24500.1
45 15 43066.8
45 16 40827.0
45 17 36488.5
45 18 20633.1
45 19 33270.0
45 20 28486.4
45 21 33710.4
45 22 42930.1
45 23 33784.2
45 24 10250.3
45 25 27497.4
45 26 20953.7
45 27 72842.1
45 28 33823.9
45 29 39995.5
45 30 31406.7
45 31 31887.5
45 32 6526.8
45 33 97180.9
45 34 31526.0
45 35 70787.8
45 36 61198.0
45 37 32304.3
45 38 100244.6
45 39 12416.5
45 40 71956.5
45 41 20983.0
45 42 27682.5
45 43 36747.5
45 44 24565.2
45 45 0.0
45 46 54943.8
45 47 28701.2
45 48 101317.0
45 49 56267.3
45 50 16185.5
45 51 83368.1
45 52 62595.9
45 53 24633.8
45 54 34283.0
45 55 59411.3
45 56 62000.3
45 57 73321.0
45 58 59074.9
45 59 24371.0
45 60 42404.2
45 61 33045.5
45 62 46385.1
45 63 48521.1
45 64 37412.5
45 65 57866.5
45 66 49724.2
45 67 96445.0
45 68 30497.2
45 69 60854.9
45 70 59538.9
45 71 34111.9
45 72 78756.6
45 73 51835.0
45 74 32216.2
45 75 30337.3
45 76 59692.7
45 77 2040.3
45 78 22615.0
45 79 55371.2
45 80 31613.9
45 81 60832.3
45 82 18081.9
45 83 44924.5
45 84 17179.0
45 85 31535.5
45 86 40247.2
45 87 79323.9
45 88 40252.5
45 89 23907.3
45 90 41003.0
45 91 36524.1
45 92 56806.1
45 93 65087.4
45 94 19711.2
45 95 51575.0
45 96 30136.4
45 97 44141.1
45 98 79258.8
45 99 86421.2
46 0 39672.3
46 1 27320.8
46 2 57892.5
46 3 27430.1
46 4 63569.5
46 5 27940.6
46 6 25998.5
46 7 39146.5
46 8 35166.7
46 9 55453.2
46 10 19018.9
46 11 70155.9
46 12 27462.7
46 13 38361.5
46 14 68044.5
46 15 65540.6
46 16 25795.1
46 17 26214.4
46 18 42372.8
46 19 25811.4
46 20 34632.6
46 21 26591.8
46 22 75637.0
46 23 40432.4
46 24 60765.9
46 25 27541.0
46 26 64584.0
46 27 25936.8
46 28 29617.8
46 29 20759.8
46 30 27156.2
46 31 30524.3
46 32 51065.7
46 33 59868.1
46 34 29647.1
46 35 47646.1
46 36 21160.3
46 37 26410.0
46 38 66240.3
46 39 52034.2
46 40 30820.1
46 41 59743.8
46 42 33960.3
46 43 26473.4
46 44 47150.0
46 45 54943.8
46 46 0.0
46 47 34847.3
46 48 62655.3
46 49 9229.0
46 50 68781.8
46 51 48752.9
46 52 20385.8
46 53 36393.5
46 54 42909.9
46 55 10886.3
46 56 29087.5
46 57 34778.3
46 58 21801.0
46 59 65133.0
46 60 12892.5
46 61 26580.5
46 62 44538.4
46 63 15265.4
46 64 27217.4
46 65 51599.7
46 66 46295.1
46 67 62440.6
46 68 39421.1
