100 10000
31 34 4197.4
31 35 6757.2
31 36 2155.7
31 37 3726.3
31 38 4140.7
31 39 3659.0
31 40 3698.1
31 41 3609.1
31 42 6081.6
31 43 5713.6
31 44 3006.6
31 45 3583.2
31 46 3466.8
31 47 5792.0
31 48 5758.7
31 49 1374.1
31 50 3846.1
31 51 4714.2
31 52 4531.7
31 53 4714.1
31 54 4025.4
31 55 1271.3
31 56 3182.2
31 57 4035.0
31 58 4026.4
31 59 6319.6
31 60 3736.9
31 61 4670.2
31 62 2168.1
31 63 1747.6
31 64 3294.3
31 65 4214.8
31 66 3839.5
31 67 5562.7
31 68 5664.3
31 69 4659.3
31 70 5578.0
31 71 5807.1
31 72 4620.6
31 73 1770.6
31 74 6571.6
31 75 4783.7
31 76 6090.4
31 77 4662.9
31 78 3901.0
31 79 1792.4
31 80 869.4
31 81 822.9
31 82 2504.8
31 83 1900.1
31 84 4875.8
31 85 5274.7
31 86 2350.7
31 87 3227.6
31 88 2962.0
31 89 1082.9
31 90 3134.4
31 91 3886.5
31 92 1281.8
31 93 3928.5
31 94 1463.3
31 95 5573.6
31 96 3700.9
31 97 3651.9
31 98 2950.4
31 99 3205.7
32 0 4983.2
32 1 1605.6
32 2 3450.4
32 3 5856.2
32 4 868.5
32 5 4346.9
32 6 2397.1
32 7 4361.4
32 8 3355.7
32 9 4955.1
32 10 6207.5
32 11 6250.2
32 12 4632.0
32 13 6796.7
32 14 5933.0
32 15 4267.1
32 16 5528.8
32 17 3836.3
32 18 4781.4
32 19 3554.4
32 20 4807.4
32 21 1739.5
32 22 5231.5
32 23 5951.7
32 24 5405.0
32 25 4317.1
32 26 3615.1
32 27 5238.8
32 28 6710.3
32 29 6452.6
32 30 5235.4
32 31 6555.0
32 32 0.0
32 33 5329.0
32 34 3827.7
32 35 5798.7
32 36 5277.8
32 37 2990.9
32 38 2527.1
32 39 4953.5
32 40 3669.4
32 41 3583.1
32 42 1975.5
32 43 843.6
32 44 3684.4
32 45 3930.7
32 46 6307.1
32 47 3515.3
32 48 3314.9
32 49 7929.2
32 50 5197.8
32 51 2948.5
32 52 4860.9
32 53 5043.3
32 54 3464.8
32 55 5283.7
32 56 4478.9
32 57 5842.0
32 58 3417.0
32 59 955.0
32 60 3530.7
32 61 2466.8
32 62 5276.7
32 63 5961.6
32 64 4959.2
32 65 3322.6
32 66 5501.2
32 67 3955.7
32 68 3906.9
32 69 4274.4
32 70 3942.2
32 71 4509.5
32 72 4296.6
32 73 6135.7
32 74 549.8
32 75 4534.9
32 76 3813.7
32 77 4992.1
32 78 3638.8
32 79 5123.2
32 80 6662.6
32 81 6481.9
32 82 4824.9
32 83 7605.6
32 84 1679.2
32 85 1822.7
32 86 5214.3
32 87 6067.9
32 88 4230.2
32 89 6578.9
32 90 3420.6
32 91 2787.8
32 92 6833.3
32 93 5538.1
32 94 6364.9
32 95 5479.5
32 96 2966.8
32 97 5313.5
32 98 4044.5
32 99 4025.9
33 0 1096.0
33 1 3723.4
33 2 2122.8
33 3 4487.1
33 4 5964.7
33 5 1824.2
33 6 3505.5
33 7 1276.4
33 8 3354.2
33 9 1354.5
33 10 3691.5
33 11 3266.9
33 12 3365.2
33 13 1595.7
33 14 1845.1
33 15 1721.7
33 16 743.9
33 17 2621.2
33 18 621.6
33 19 5777.0
33 20 783.1
33 21 3785.2
33 22 2648.3
33 23 1159.5
33 24 1317.0
33 25 1671.8
33 26 2731.7
33 27 2351.1
33 28 1381.3
33 29 2318.3
33 30 1220.8
33 31 1242.1
33 32 5329.0
33 33 0.0
33 34 2994.2
33 35 5553.9
33 36 913.6
33 37 2500.3
33 38 2914.6
33 39 2416.9
33 40 2494.9
33 41 2405.8
33 42 4878.4
33 43 4487.6
33 44 1780.5
33 45 2379.9
33 46 2224.7
33 47 4566.0
33 48 4532.7
33 49 2616.1
33 50 2604.0
33 51 3510.9
33 52 3328.4
33 53 3510.8
33 54 2822.2
33 55 68.0
33 56 1956.2
33 57 2792.8
33 58 2823.2
33 59 5093.5
33 60 2510.9
33 61 3444.2
33 62 926.0
33 63 1169.4
33 64 2177.9
33 65 3011.5
33 66 2613.5
33 67 4359.4
33 68 4461.0
33 69 3456.0
33 70 4374.7
33 71 4603.8
33 72 3394.6
33 73 1343.6
33 74 5345.5
33 75 3580.5
33 76 4864.4
33 77 3459.7
33 78 2697.7
33 79 566.3
33 80 1333.6
33 81 1152.9
33 82 1278.8
33 83 3004.3
33 84 3649.8
33 85 4048.7
33 86 1108.6
33 87 1985.5
33 88 1758.7
33 89 1249.9
33 90 1908.4
33 91 2660.4
33 92 1520.4
33 93 2702.5
33 94 1052.0
33 95 4370.3
33 96 2474.9
33 97 2425.8
33 98 1724.4
33 99 1979.7
34 0 2013.2
34 1 2222.1
34 2 2227.5
34 3 6629.5
34 4 3662.8
34 5 3029.9
34 6 2597.0
34 7 3044.4
34 8 3544.1
34 9 1985.1
34 10 5881.5
34 11 5846.3
34 12 820.2
34 13 4589.9
34 14 4616.1
34 15 1272.4
34 16 3724.8
34 17 1234.0
34 18 2813.9
34 19 5893.7
34 20 2652.3
34 21 2283.9
34 22 4262.1
34 23 4142.6
34 24 4088.0
34 25 1322.4
34 26 648.8
34 27 3921.8
34 28 4375.5
34 29 5135.6
34 30 3572.3
34 31 4197.4
34 32 3827.7
34 33 2994.2
34 34 0.0
34 35 3064.7
34 36 3614.7
34 37 1732.5
34 38 2181.9
34 39 4540.1
34 40 1106.1
34 41 973.0
34 42 2576.4
34 43 2986.2
34 44 2367.5
34 45 625.4
34 46 4990.1
34 47 4851.6
34 48 4818.3
34 49 5571.6
34 50 4793.9
34 51 1209.0
34 52 1099.5
34 53 1281.9
34 54 840.5
34 55 2949.4
34 56 3161.9
34 57 5438.1
34 58 1214.5
34 59 3721.2
34 60 1574.4
34 61 1628.6
34 62 3884.9
34 63 4152.5
34 64 1964.5
34 65 505.0
34 66 4184.2
34 67 1718.9
34 68 1820.5
34 69 462.6
34 70 1734.2
34 71 2030.5
34 72 4471.8
34 73 4326.7
34 74 3844.2
34 75 723.1
34 76 5150.0
34 77 1230.8
34 78 372.3
34 79 2633.7
34 80 4327.8
34 81 4147.0
34 82 1854.9
34 83 4614.3
34 84 2148.4
34 85 3023.0
34 86 3702.3
34 87 4750.9
34 88 1235.5
34 89 4244.1
34 90 2163.7
34 91 2174.7
34 92 4177.0
34 93 4273.2
34 94 4007.3
34 95 2094.9
34 96 2070.6
34 97 3996.6
34 98 2727.5
34 99 2708.9
35 0 4573.6
35 1 5271.0
35 2 4808.8
35 3 9210.8
35 4 4934.6
35 5 5611.2
35 6 5645.9
35 7 5625.7
35 8 6125.3
35 9 4545.5
35 10 8462.8
35 11 8427.6
35 12 2401.2
35 13 7149.6
35 14 7197.4
35 15 3832.2
35 16 6285.2
35 17 3815.3
35 18 5374.3
35 19 8643.8
35 20 5212.7
35 21 5332.8
35 22 6843.4
35 23 6703.0
35 24 6669.3
35 25 3882.1
35 26 3577.8
35 27 6503.1
35 28 6935.2
35 29 7716.9
35 30 6132.7
35 31 6757.2
35 32 5798.7
35 33 5553.9
35 34 3064.7
35 35 0.0
35 36 6175.1
35 37 4313.8
35 38 5060.7
35 39 7121.4
35 40 3689.0
35 41 3559.6
35 42 3827.6
35 43 6035.1
35 44 4948.7
35 45 3259.4
35 46 7571.4
35 47 7432.9
35 48 7399.6
35 49 8131.3
35 50 7375.2
35 51 4187.8
35 52 2225.5
35 53 2407.9
35 54 3769.5
35 55 5509.8
35 56 5743.2
35 57 8019.4
35 58 3993.4
35 59 6676.7
35 60 4155.7
35 61 4677.5
35 62 6445.3
35 63 6712.9
35 64 4524.2
35 65 3553.9
35 66 6765.5
35 67 2234.6
35 68 2310.5
35 69 2617.0
35 70 2249.9
35 71 1289.2
35 72 7053.1
35 73 6887.1
35 74 6159.6
35 75 2449.0
35 76 7731.3
35 77 2356.8
35 78 3436.3
35 79 5194.1
35 80 6887.5
35 81 6706.8
35 82 4415.3
35 83 7174.1
35 84 5197.3
35 85 6071.9
35 86 6262.6
35 87 7332.2
35 88 3795.2
35 89 6803.8
35 90 4745.0
35 91 4837.4
35 92 6736.7
35 93 6854.5
35 94 6567.0
35 95 1225.1
35 96 4651.9
35 97 6577.9
35 98 5308.8
35 99 5290.2
36 0 1817.1
36 1 3672.3
36 2 2071.6
36 3 4046.3
36 4 6016.1
36 5 1702.4
36 6 3454.3
36 7 1146.5
36 8 3303.0
36 9 1629.6
36 10 3250.7
36 11 2826.1
36 12 3986.3
36 13 2023.2
36 14 1409.8
36 15 2342.9
36 16 755.4
36 17 2726.9
36 18 816.0
36 19 5513.7
36 20 977.6
36 21 3734.1
36 22 2174.2
36 23 1178.2
36 24 881.7
36 25 2292.9
36 26 3341.2
36 27 1833.9
36 28 2294.9
36 29 1916.5
36 30 708.5
36 31 2155.7
36 32 5277.8
36 33 913.6
36 34 3614.7
36 35 6175.1
36 36 0.0
36 37 2449.2
36 38 2863.5
36 39 1976.1
36 40 2999.2
36 41 3015.2
36 42 5134.5
36 43 4436.4
36 44 1729.4
36 45 2989.3
36 46 1783.8
36 47 4302.7
36 48 4269.4
36 49 3529.7
36 50 2163.1
36 51 3778.6
36 52 3949.5
36 53 4132.0
36 54 3429.8
36 55 914.0
36 56 1834.4
36 57 2352.0
36 58 2866.4
36 59 5042.4
36 60 2459.7
36 61 3393.0
36 62 508.8
36 63 1188.2
36 64 2935.1
36 65 3621.6
36 66 2096.4
36 67 4980.6
36 68 5082.1
36 69 4076.5
36 70 4995.9
36 71 5225.0
36 72 3045.3
36 73 1362.3
36 74 5294.4
36 75 4201.6
36 76 4601.1
36 77 4080.8
36 78 3307.8
36 79 1365.2
36 80 2066.4
36 81 2066.5
36 82 1775.0
36 83 3917.9
36 84 3598.6
36 85 3997.5
36 86 356.6
36 87 1544.7
36 88 2379.9
36 89 1852.9
36 90 1857.3
36 91 2609.3
36 92 2434.0
36 93 2185.3
36 94 1965.6
36 95 4991.4
36 96 2423.8
36 97 1908.7
36 98 1673.2
36 99 1928.5
37 0 2120.8
37 1 1385.3
37 2 621.7
37 3 5117.8
37 4 3729.2
37 5 1518.2
37 6 1550.5
37 7 1532.7
37 8 1812.7
37 9 2092.7
37 10 4369.8
37 11 4334.6
37 12 2125.0
37 13 3968.0
37 14 3104.4
37 15 1415.7
37 16 2700.1
37 17 845.4
37 18 1952.7
37 19 4331.2
37 20 1978.7
37 21 1447.1
37 22 2750.4
37 23 3123.0
37 24 2576.3
37 25 1457.1
37 26 1093.9
37 27 2410.1
37 28 3881.6
37 29 3623.9
37 30 2406.7
37 31 3726.3
37 32 2990.9
37 33 2500.3
37 34 1732.5
37 35 4313.8
37 36 2449.2
37 37 0.0
37 38 777.8
37 39 3028.4
37 40 678.5
37 41 961.9
37 42 2795.1
37 43 2149.5
37 44 855.7
37 45 1107.2
37 46 3478.4
37 47 3120.2
37 48 3086.9
37 49 5100.5
37 50 3282.2
37 51 1439.1
37 52 2088.3
37 53 2270.7
37 54 1131.3
37 55 2455.0
37 56 1650.2
37 57 3926.4
37 58 544.1
37 59 2884.4
37 60 645.0
37 61 1106.1
37 62 2448.0
37 63 3132.9
37 64 2099.2
37 65 1686.5
37 66 2672.5
37 67 3119.3
37 68 3220.9
37 69 2194.3
37 70 3134.6
37 71 3363.7
37 72 2960.1
37 73 3307.0
37 74 3007.4
37 75 2340.3
37 76 3418.6
37 77 2219.5
37 78 1370.3
37 79 2294.5
37 80 3833.9
37 81 3653.2
37 82 1962.5
37 83 4743.3
37 84 1311.7
37 85 2093.7
37 86 2385.6
37 87 3239.2
37 88 1378.8
37 89 3750.2
37 90 591.9
37 91 523.6
37 92 4004.6
37 93 2761.5
37 94 3536.2
37 95 3130.2
37 96 338.1
37 97 2484.9
37 98 1215.8
37 99 1197.2
38 0 2898.6
38 1 921.5
38 2 929.3
38 3 5229.2
38 4 3265.4
38 5 1932.6
38 6 1296.4
38 7 1947.0
38 8 1613.9
38 9 2566.8
38 10 4784.1
38 11 4748.9
38 12 2872.0
38 13 4382.3
38 14 3518.7
38 15 2185.2
38 16 3114.4
38 17 1456.7
38 18 2367.0
38 19 4132.4
38 20 2393.0
38 21 983.3
38 22 3164.7
38 23 3537.3
38 24 2990.6
38 25 2234.9
38 26 1533.1
38 27 2824.4
38 28 4296.0
38 29 4038.2
38 30 2821.1
38 31 4140.7
38 32 2527.1
38 33 2914.6
38 34 2181.9
38 35 5060.7
38 36 2863.5
38 37 777.8
38 38 0.0
38 39 3442.7
38 40 1456.3
38 41 1501.1
38 42 2739.5
38 43 1685.7
38 44 1270.1
38 45 1848.7
38 46 3892.7
38 47 2921.5
38 48 2888.2
38 49 5514.8
38 50 3696.5
38 51 1383.5
38 52 2835.2
38 53 3017.6
38 54 1476.9
38 55 2869.4
38 56 2064.5
38 57 4340.7
38 58 1321.9
38 59 2420.7
38 60 1116.3
38 61 901.8
38 62 2862.3
38 63 3547.2
38 64 2877.0
38 65 1757.7
38 66 3086.9
38 67 3524.6
38 68 3475.8
38 69 2643.7
38 70 3511.2
38 71 4110.6
38 72 3374.4
38 73 3721.4
38 74 2543.6
38 75 2904.2
38 76 3219.9
38 77 2966.5
38 78 1809.6
38 79 2708.8
38 80 4248.2
38 81 4067.5
38 82 2740.3
38 83 5512.6
38 84 847.9
38 85 1722.4
38 86 2799.9
38 87 3653.5
38 88 2148.2
38 89 4164.5
38 90 1006.2
38 91 365.1
38 92 4419.0
38 93 3175.8
38 94 3950.5
38 95 3877.1
38 96 439.7
38 97 2899.2
38 98 1630.1
38 99 1611.5
39 0 3278.4
39 1 4251.5
39 2 2650.9
39 3 2089.4
39 4 5752.1
39 5 1806.6
39 6 4033.6
39 7 1722.4
39 8 2724.0
39 9 2911.7
39 10 1363.4
39 11 1328.2
39 12 4932.6
39 13 2920.6
39 14 1544.8
39 15 3625.0
39 16 1705.2
39 17 3306.1
39 18 2432.9
39 19 3698.4
39 20 2594.5
39 21 4313.3
39 22 278.0
39 23 2075.6
39 24 1138.3
39 25 3575.1
39 26 3993.8
39 27 653.8
39 28 3238.7
39 29 2228.8
39 30 2023.0
39 31 3659.0
39 32 4953.5
39 33 2416.9
39 34 4540.1
39 35 7121.4
39 36 1976.1
39 37 3028.4
39 38 3442.7
39 39 0.0
39 40 3578.5
39 41 3861.9
39 42 5713.8
39 43 5015.7
39 44 2311.3
39 45 3914.7
39 46 1590.1
39 47 2487.4
39 48 2454.1
39 49 5033.1
39 50 275.8
39 51 4357.8
39 52 4895.9
39 53 5078.3
39 54 4038.5
39 55 2440.7
39 56 1674.6
39 57 920.0
39 58 3445.7
39 59 4026.6
39 60 3038.9
39 61 3972.3
39 62 1504.3
39 63 2085.5
39 64 4217.2
39 65 4547.0
39 66 592.2
39 67 5926.9
39 68 6028.5
39 69 5001.9
39 70 5942.2
39 71 6171.3
39 72 1305.0
39 73 2259.7
39 74 5327.3
39 75 5147.9
39 76 2785.8
39 77 5027.1
39 78 4233.2
39 79 2924.6
39 80 2963.7
39 81 3144.5
39 82 3219.7
39 83 5421.2
39 84 4177.9
39 85 4492.6
39 86 1650.0
39 87 1351.0
39 88 3662.0
39 89 2750.2
39 90 2436.5
39 91 3188.5
39 92 3937.3
39 93 584.6
39 94 3468.9
39 95 5937.8
39 96 3003.0
39 97 543.5
39 98 2036.7
39 99 2304.5
40 0 1496.0
40 1 2063.8
40 2 1265.9
40 3 5667.9
40 4 3676.8
40 5 2068.3
40 6 2229.0
40 7 2082.8
40 8 2491.2
40 9 1467.9
40 10 4919.8
40 11 4884.7
40 12 1500.2
40 13 4090.6
40 14 3654.4
40 15 790.9
40 16 3207.6
40 17 316.3
40 18 2296.7
40 19 5009.7
40 20 2135.1
40 21 2125.6
40 22 3300.5
40 23 3625.4
40 24 3126.4
40 25 832.2
40 26 457.4
40 27 2960.2
40 28 3876.2
40 29 4174.0
40 30 2956.8
40 31 3698.1
40 32 3669.4
40 33 2494.9
40 34 1106.1
40 35 3689.0
40 36 2999.2
40 37 678.5
40 38 1456.3
40 39 3578.5
40 40 0.0
40 41 325.4
40 42 2590.4
40 43 2828.0
40 44 1405.8
40 45 482.3
40 46 4028.5
40 47 3798.7
40 48 3765.4
40 49 5072.3
40 50 3832.3
40 51 1223.0
40 52 1463.4
40 53 1645.9
40 54 537.4
40 55 2432.2
40 56 2200.3
40 57 4476.5
40 58 346.0
40 59 3563.0
40 60 612.8
40 61 1597.5
40 62 2998.0
40 63 3635.3
40 64 1474.4
40 65 1050.0
40 66 3222.6
40 67 2494.4
40 68 2596.0
40 69 1568.0
40 70 2509.8
40 71 2738.9
40 72 3510.2
40 73 3809.5
40 74 3685.9
40 75 1715.5
40 76 4097.1
40 77 1594.7
40 78 733.8
40 79 2116.4
40 80 3828.5
40 81 3647.8
40 82 1337.7
40 83 4118.4
40 84 1990.2
40 85 2772.2
40 86 2935.7
40 87 3789.3
40 88 753.9
40 89 3744.8
40 90 1202.1
40 91 1202.1
40 92 3677.7
40 93 3311.6
40 94 3508.0
40 95 2505.3
40 96 1016.6
40 97 3034.9
40 98 1765.9
40 99 1747.3
41 0 1413.7
41 1 1977.5
41 2 1549.3
41 3 5951.3
41 4 3558.9
41 5 2351.7
41 6 2352.4
41 7 2366.2
41 8 2774.6
41 9 1385.6
41 10 5203.2
41 11 5168.1
41 12 1370.9
41 13 4001.5
41 14 3937.8
41 15 684.1
41 16 3125.4
41 17 624.7
41 18 2214.5
41 19 5293.1
41 20 2052.9
41 21 2039.3
41 22 3583.9
41 23 3543.1
41 24 3409.7
41 25 734.0
41 26 336.3
41 27 3243.6
41 28 3787.1
41 29 4457.3
41 30 2972.8
41 31 3609.1
41 32 3583.1
41 33 2405.8
41 34 973.0
41 35 3559.6
41 36 3015.2
41 37 961.9
41 38 1501.1
41 39 3861.9
41 40 325.4
41 41 0.0
41 42 2472.6
41 43 2741.7
41 44 1689.2
41 45 347.6
41 46 4311.8
41 47 4082.1
41 48 4048.8
41 49 4983.2
41 50 4115.7
41 51 1105.1
41 52 1334.1
41 53 1516.5
41 54 416.4
41 55 2349.9
41 56 2483.7
41 57 4759.9
41 58 433.8
41 59 3476.6
41 60 896.2
41 61 1488.3
41 62 3281.4
41 63 3553.1
41 64 1376.1
41 65 929.0
41 66 3506.0
41 67 2362.7
41 68 2464.3
41 69 1434.8
41 70 2378.0
41 71 2609.5
41 72 3793.6
41 73 3727.2
41 74 3599.6
41 75 1582.4
41 76 4380.5
41 77 1465.4
41 78 612.8
41 79 2034.2
41 80 3739.4
41 81 3558.7
41 82 1255.5
41 83 4025.9
41 84 1903.9
41 85 2778.4
41 86 3102.8
41 87 4072.7
41 88 647.1
41 89 3655.7
41 90 1485.5
41 91 1485.5
41 92 3588.6
41 93 3595.0
41 94 3418.9
41 95 2376.0
41 96 1300.0
41 97 3318.3
41 98 2049.2
41 99 2030.7
42 0 3881.3
42 1 2698.9
42 2 3307.1
42 3 7760.0
42 4 1107.0
42 5 4203.6
42 6 3073.8
42 7 4218.1
42 8 4318.2
42 9 3853.2
42 10 7055.2
42 11 7020.0
42 12 3094.3
42 13 6474.0
42 14 5789.8
42 15 3156.6
42 16 5385.5
42 17 2906.7
42 18 4638.1
42 19 5461.2
42 20 4520.4
42 21 2760.7
42 22 5435.8
42 23 5808.4
42 24 5261.7
42 25 3206.6
42 26 2427.0
42 27 5095.5
42 28 6259.7
42 29 6309.3
42 30 5092.1
42 31 6081.6
42 32 1975.5
42 33 4878.4
42 34 2576.4
42 35 3827.6
42 36 5134.6
42 37 2795.1
42 38 2739.5
42 39 5713.8
42 40 2590.4
42 41 2472.6
42 42 0.0
42 43 2687.1
42 44 3541.1
42 45 2703.6
42 46 6163.8
42 47 5422.1
42 48 5221.8
42 49 7455.8
42 50 5967.6
42 51 1367.4
42 52 3373.6
42 53 3556.0
42 54 2235.3
42 55 4817.5
42 56 4335.6
42 57 6611.8
42 58 2317.2
42 59 2861.9
42 60 2797.2
42 61 2105.5
42 62 5133.4
42 63 5818.3
42 64 3848.7
42 65 2071.4
42 66 5357.9
42 67 1984.6
42 68 1935.7
42 69 3023.1
42 70 1971.1
42 71 2538.4
42 72 5645.5
42 73 5992.4
42 74 2393.3
42 75 3016.1
42 76 5720.5
42 77 3504.8
42 78 2387.5
42 79 4501.8
42 80 6212.0
42 81 6031.2
42 82 3723.1
42 83 6498.5
42 84 2625.3
42 85 3499.8
42 86 5071.0
42 87 5924.6
42 88 3119.6
42 89 6128.2
42 90 3277.3
42 91 2859.9
42 92 6061.2
42 93 5446.9
42 94 5891.5
42 95 3508.3
42 96 2971.1
42 97 5170.3
42 98 3901.2
42 99 3882.6
43 0 4141.8
43 1 764.2
43 2 2609.0
43 3 6414.1
43 4 1581.9
43 5 3505.5
43 6 1555.7
43 7 3520.0
43 8 3025.9
43 9 4113.7
43 10 6357.0
43 11 6321.9
43 12 3790.6
43 13 5955.3
43 14 5091.6
43 15 3425.7
43 16 4687.4
43 17 2994.9
43 18 3940.0
43 19 4203.8
43 20 3966.0
43 21 898.1
43 22 4737.7
43 23 5110.3
43 24 4563.5
43 25 3475.7
43 26 2773.7
43 27 4397.4
43 28 5868.9
43 29 5611.1
43 30 4394.0
43 31 5713.6
43 32 843.6
43 33 4487.6
43 34 2986.2
43 35 6035.1
43 36 4436.4
43 37 2149.5
43 38 1685.7
43 39 5015.7
43 40 2828.0
43 41 2741.7
43 42 2687.1
43 43 0.0
43 44 2843.0
43 45 3089.3
43 46 5465.6
43 47 4092.3
43 48 3964.3
43 49 7087.8
43 50 5269.5
43 51 2107.1
43 52 4019.5
43 53 4201.9
43 54 2623.4
43 55 4442.3
43 56 3637.5
43 57 5913.7
43 58 2575.5
43 59 1674.1
43 60 2689.3
43 61 1625.4
43 62 4435.2
43 63 5120.2
43 64 4117.8
43 65 2481.2
43 66 4659.8
43 67 4248.2
43 68 4199.4
43 69 3433.0
43 70 4234.7
43 71 4994.3
43 72 4854.5
43 73 5294.3
43 74 860.1
43 75 3693.5
43 76 4390.7
43 77 4150.7
43 78 2797.4
43 79 4281.8
43 80 5821.2
43 81 5640.5
43 82 3983.5
43 83 6764.2
43 84 837.8
43 85 1759.4
43 86 4372.9
43 87 5226.5
43 88 3388.7
43 89 5737.5
43 90 2579.2
43 91 1946.4
43 92 5991.9
43 93 4748.8
43 94 5523.5
43 95 5061.4
43 96 2125.4
43 97 4472.1
43 98 3203.0
43 99 3184.5
44 0 1799.4
44 1 2078.9
44 2 478.2
44 3 4400.7
44 4 4422.7
44 5 808.2
44 6 1860.9
44 7 812.9
44 8 1709.6
44 9 1432.7
44 10 3652.6
44 11 3617.5
44 12 2760.0
44 13 3248.2
44 14 2384.6
44 15 1820.2
44 16 1980.3
44 17 1133.5
44 18 1232.9
44 19 4228.1
44 20 1258.9
44 21 2140.7
44 22 2033.3
44 23 2403.2
44 24 1856.5
44 25 1770.3
44 26 1821.2
44 27 1693.0
44 28 3161.9
44 29 2904.1
44 30 1687.0
44 31 3006.6
44 32 3684.4
44 33 1780.5
44 34 2367.5
44 35 4948.7
44 36 1729.4
44 37 855.7
44 38 1270.1
44 39 2311.3
44 40 1405.8
44 41 1689.2
44 42 3541.1
44 43 2843.0
44 44 0.0
44 45 1742.1
44 46 2758.6
44 47 3017.1
44 48 2983.8
44 49 4380.7
44 50 2565.1
44 51 2185.2
44 52 2723.2
44 53 2905.7
44 54 1865.8
44 55 1735.3
44 56 940.2
44 57 3209.3
44 58 1273.0
44 59 3449.0
44 60 866.3
44 61 1799.6
44 62 1728.2
44 63 2413.1
44 64 2412.4
44 65 2374.4
44 66 1955.4
44 67 3754.2
44 68 3855.8
44 69 2829.3
44 70 3769.6
44 71 3998.7
44 72 2313.0
44 73 2587.3
44 74 3701.0
44 75 2975.3
44 76 3315.5
44 77 2854.5
44 78 2060.5
44 79 1574.8
44 80 3114.2
44 81 2933.4
44 82 1740.6
44 83 4378.5
44 84 2005.2
44 85 2404.1
44 86 1665.9
44 87 2519.4
44 88 1857.2
44 89 3030.4
44 90 263.9
44 91 1015.9
44 92 3284.9
44 93 2044.4
44 94 2816.4
44 95 3765.1
44 96 830.4
44 97 1767.7
44 98 505.7
44 99 550.1
45 0 1387.8
45 1 2325.1
45 2 1602.2
45 3 6004.2
45 4 3790.0
45 5 2404.6
45 6 2656.5
45 7 2419.1
45 8 2918.7
45 9 1359.7
45 10 5256.1
45 11 5221.0
45 12 1070.6
45 13 3975.6
45 14 3990.7
45 15 658.2
45 16 3099.5
45 17 608.6
45 18 2188.6
45 19 5437.2
45 20 2027.0
45 21 2386.9
45 22 3636.7
45 23 3517.3
45 24 3462.6
45 25 708.1
45 26 351.8
45 27 3296.5
45 28 3761.2
45 29 4510.2
45 30 2946.9
45 31 3583.2
45 32 3930.7
45 33 2379.9
45 34 625.4
45 35 3259.4
45 36 2989.3
45 37 1107.2
45 38 1848.7
45 39 3914.7
45 40 482.3
45 41 347.6
45 42 2703.6
45 43 3089.3
45 44 1742.1
45 45 0.0
45 46 4364.7
45 47 4226.2
45 48 4192.9
45 49 4957.3
45 50 4168.6
45 51 1336.2
45 52 1033.9
45 53 1216.3
45 54 543.6
45 55 2324.0
45 56 2536.6
45 57 4812.8
45 58 781.4
45 59 3824.3
45 60 949.1
45 61 1755.9
45 62 3259.6
45 63 3527.2
45 64 1350.2
45 65 632.3
45 66 3558.9
45 67 2062.5
45 68 2164.0
45 69 1087.2
45 70 2077.8
45 71 2309.3
45 72 3846.5
45 73 3701.3
45 74 3947.2
45 75 1282.2
45 76 4524.7
45 77 1165.1
45 78 318.4
45 79 2008.3
45 80 3713.5
45 81 3532.8
45 82 1229.6
45 83 4000.1
45 84 2251.5
45 85 3126.0
45 86 3076.9
45 87 4125.5
45 88 621.2
45 89 3629.8
45 90 1538.4
45 91 1630.8
45 92 3562.7
45 93 3647.9
45 94 3393.0
45 95 2075.8
45 96 1445.2
45 97 3371.2
45 98 2102.1
45 99 2083.6
46 0 3281.7
46 1 4701.5
46 2 3100.8
46 3 3660.3
46 4 7045.3
46 5 2530.9
46 6 4483.6
46 7 1945.6
46 8 4314.2
46 9 3174.9
46 10 2674.0
46 11 1303.4
46 12 5382.6
46 13 2671.8
46 14 466.1
46 15 3888.2
46 16 1512.9
46 17 3756.1
46 18 2361.4
46 19 5288.5
46 20 2523.0
46 21 4763.3
46 22 1821.5
46 23 1826.8
46 24 946.0
46 25 3838.3
46 26 4443.8
46 27 2192.2
46 28 2989.9
46 29 964.7
46 30 1830.7
46 31 3466.8
46 32 6307.1
46 33 2224.7
46 34 4990.1
46 35 7571.4
46 36 1783.8
46 37 3478.4
46 38 3892.7
46 39 1590.1
46 40 4028.5
46 41 4311.8
46 42 6163.8
46 43 5465.6
46 44 2758.6
46 45 4364.7
46 46 0.0
46 47 4077.6
46 48 4044.3
46 49 4840.8
46 50 1521.4
46 51 4807.8
46 52 5345.8
46 53 5528.3
46 54 4488.5
46 55 2248.4
46 56 2662.9
46 57 877.2
46 58 3895.6
46 59 5616.7
46 60 3488.9
46 61 4422.3
46 62 1312.0
46 63 1836.7
46 64 4384.9
46 65 4997.0
46 66 2130.6
46 67 6376.9
46 68 6478.4
46 69 5451.9
46 70 6392.2
46 71 6621.3
46 72 2895.1
46 73 2010.9
46 74 6323.6
46 75 5597.9
46 76 4376.0
46 77 5477.1
46 78 4683.2
46 79 2732.3
46 80 2715.0
46 81 2895.7
46 82 3320.3
46 83 5228.9
46 84 4627.8
46 85 5026.7
46 86 1457.7
46 87 272.3
46 88 3925.2
46 89 2501.5
46 90 2886.5
46 91 3638.5
46 92 3745.1
46 93 2148.0
46 94 3276.6
46 95 6387.7
46 96 3453.0
46 97 2087.0
46 98 2523.1
46 99 2850.1
47 0 4584.8
47 1 3569.3
47 2 2827.0
